STATE,FSCS ID,FSCS ID_SEQ,LIBRARY ID,LIBRARY NAME,LIBRARY SYSTEM,PHONE,COUNTY,LOCATION,LOCALE,COUNTY POPULATION,OUTLET TYPE,SQ FEET,BOOKMOBILES,HOURS,WEEKS OPEN,METRO STATUS,STRUCTURE CHANGE,NAME CHANGE,ADDRESS CHANGE
ID,ID0086,3,IDR,MADISON DISTRICT - BOOKMOBILE,MADISON DISTRICT,,MADISON,"73 N CENTER ST
REXBURG, ID
(43.827919, -111.783869)",32,38273,BS,-3,1,60,15,NO,0,0,0
ID,ID0087,2,IDRG,SALMON RIVER PUBLIC,SALMON RIVER PUBLIC,208-628-3394,IDAHO,"126 N MAIN ST
RIGGINS, ID
(45.422681, -116.314442)",43,16272,CE,1800,0,1820,52,NO,0,0,0
ID,ID0088,2,IDRI,RICHFIELD DISTRICT,RICHFIELD DISTRICT,208-487-1242,LINCOLN,"105 S MAIN
RICHFIELD, ID
(43.049193, -114.153834)",43,5297,CE,2160,0,1142,52,NO,0,0,0
ID,ID0089,2,IDRIR,RIRIE PUBLIC,RIRIE PUBLIC,208-538-7974,JEFFERSON,"464 MAIN ST
RIRIE, ID
(43.631169, -111.773564)",42,27157,CE,900,0,1144,52,NC,0,0,0
ID,ID0090,2,IDRIG,RIGBY PUBLIC,RIGBY PUBLIC,208-745-8231,JEFFERSON,"110 N STATE ST
RIGBY, ID
(43.6725, -111.914814)",31,27157,CE,1000,0,1664,52,NC,0,0,0
ID,ID0091,2,IDRO,ROBERTS PUBLIC,ROBERTS PUBLIC,208-228-2210,JEFFERSON,"650 N 2870 E
ROBERTS, ID
(43.72238, -112.131819)",42,27157,CE,3277,0,936,52,NC,0,0,0
ID,ID0092,2,IDROC,ROCKLAND SCHOOL/COMMUNITY,ROCKLAND SCHOOL/COMMUNITY,208-548-2222,POWER,"321 E CENTER
ROCKLAND, ID
(42.574014, -112.872678)",43,7648,CE,1100,0,1496,48,NC,0,0,0
ID,ID0093,2,IDRU,DEMARY MEMORIAL,DEMARY MEMORIAL,208-436-3874,MINIDOKA,"417 7TH ST
RUPERT, ID
(42.618563, -113.672471)",33,20461,CE,4307,0,2288,52,NO,0,0,0
ID,ID0094,3,IDS,NORTH BINGHAM DISTRICT,NORTH BINGHAM COUNTY DISTRICT,208-357-7801,BINGHAM,"197 W LOCUST ST
SHELLEY, ID
(43.377982, -112.125484)",31,44990,CE,7600,0,2392,52,NO,0,0,0
ID,ID0097,2,IDSAL,LEMHI COUNTY DISTRICT,LEMHI COUNTY DISTRICT,208-756-2311,LEMHI,"204 MAIN ST
SALMON, ID
(45.176801, -113.89689)",33,7735,CE,6330,0,2444,52,NO,0,0,0
ID,ID0097,3,ID0097-003,LEMHI COUNTY DISTRICT - LEADORE COMMUNITY,LEMHI COUNTY DISTRICT,208-768-2640,LEMHI,"202 S RAILROAD ST
LEADORE, ID
(44.680364, -113.357495)",43,7735,BR,950,0,1144,52,NO,0,0,0
ID,ID0098,2,IDSAN-C,EAST BONNER COUNTY DISTRICT,EAST BONNER COUNTY DISTRICT,208-263-6930,BONNER,"1407 CEDAR ST
SANDPOINT, ID
(48.275971, -116.568111)",32,41859,CE,30500,0,2760,52,NO,0,0,0
ID,ID0098,3,IDSAN-C,EAST BONNER COUNTY DISTRICT - CLARK FORK BRANCH,EAST BONNER COUNTY DISTRICT,208-266-1321,BONNER,"601 MAIN ST CLARK FORK
ID
(48.148189, -116.176472)",43,41859,BR,4250,0,2392,52,NO,0,0,0
ID,ID0098,5,IDSAN-C-BM,EAST BONNER COUNTY DISTRICT - BOOKMOBILE,EAST BONNER COUNTY DISTRICT,208-290-3622,BONNER,"1407 CEDAR ST
SANDPOINT, ID
(48.275971, -116.568111)",32,41859,BS,-3,1,1144,52,NO,0,0,0
ID,ID0099,2,IDSC,SUGAR SALEM SCHOOL/COMMUNITY,SUGAR SALEM SCHOOL/COMMUNITY,,MADISON,"1 DIGGER DR
SUGAR CITY, ID
(43.871989, -111.738)",32,38273,BS,-3,1,40,10,NO,0,0,0
ID,ID0099,3,IDSC,SUGAR SALEM SCHOOL/COMMUNITY,SUGAR SALEM SCHOOL/COMMUNITY,208-356-0271,MADISON,"1 DIGGER DR
SUGAR CITY, ID
(43.871989, -111.738)",32,38273,CE,14500,0,2430,50,NO,0,0,0
ID,ID0100,2,IDSH,SHOSHONE PUBLIC,SHOSHONE PUBLIC,208-886-2843,LINCOLN,"211 S RAIL ST W
SHOSHONE, ID
(42.935935, -114.40827)",43,5297,CE,2480,0,1352,52,NO,0,0,0
ID,ID0101,2,IDSM,ST. MARIES PUBLIC,ST MARIES PUBLIC,208-245-3732,BENEWAH,"822 COLLEGE AVE
ST MARIES, ID
(47.315327, -116.56839)",32,9052,CE,2530,0,1508,52,NO,0,0,0
ID,ID0103,2,IDSS,SODA SPRINGS PUBLIC,SODA SPRINGS PUBLIC,208-547-2606,CARIBOU,"149 S MAIN ST SODA SPRINGS
ID
(42.655822, -111.603681)",33,6770,CE,3500,0,2444,52,NO,0,0,0
ID,ID0104,2,IDST,STANLEY COMMUNITY,STANLEY DISTRICT,208-774-2470,CUSTER,"240 NIECE AVE
STANLEY, ID
(44.215791, -114.938678)",43,4087,CE,2050,0,1938,52,NO,0,0,0
ID,ID0105,2,IDTF,TWIN FALLS PUBLIC,TWIN FALLS PUBLIC,208-733-2964,TWIN FALLS,"201 FOURTH AVE E TWIN FALLS
ID
(42.556743, -114.465662)",33,82375,CE,41000,0,3432,52,NO,0,0,0
ID,ID0105,3,IDTF-BM,TWIN FALLS PUBLIC - BOOKMOBILE,TWIN FALLS PUBLIC,,TWIN FALLS,"201 FOURTH AVE E TWIN FALLS
ID
(42.556743, -114.465662)",33,82375,BS,-3,1,1113,49,NO,0,0,0
ID,ID0106,2,IDV,VALLEY OF THE TETONS DISTRICT,VALLEY OF THE TETONS DISTRICT,208-787-2201,TETON,"56 N MAIN
VICTOR, ID
(43.60384, -111.111311)",43,10564,CE,5395,0,2288,52,NO,0,0,0
ID,ID0106,3,IDV,VALLEY OF THE TETONS DISTRICT - DRIGGS BRANCH,VALLEY OF THE TETONS DISTRICT,208-354-5522,TETON,"79 NORTH MAIN ST
DRIGGS, ID
(43.724151, -111.111021)",43,10564,BR,2750,0,2288,52,M,2,0,0
ID,ID0107,2,IDW,WALLACE PUBLIC,WALLACE PUBLIC,208-752-4571,SHOSHONE,"415 RIVER ST
WALLACE, ID
(47.474056, -115.926772)",33,12432,CE,2052,0,1690,52,NO,0,0,0
ID,ID0108,2,IDWEI,WEISER PUBLIC,WEISER PUBLIC,208-549-1243,WASHINGTON,"628 E 1ST ST
WEISER, ID
(44.248067, -116.968075)",33,9984,CE,4000,0,2340,52,NO,0,0,0
ID,ID0109,2,IDWEN,SHERBURN SMITH MEMORIAL,SHERBURN SMITH MEMORIAL,208-536-6195,GOODING,"375 1ST AVE E
WENDELL, ID
(42.776396, -114.699124)",33,15284,CE,1341,0,1612,52,NO,0,0,0
ID,ID0110,2,IDWI,WILDER DISTRICT,WILDER DISTRICT,208-482-7880,CANYON,"207 A AVE E
WILDER, ID
(43.677023, -116.905643)",42,207478,CE,1400,0,1356,52,NC,0,0,0
ID,ID0111,2,IDKE,KELLOGG PUBLIC,KELLOGG PUBLIC,208-786-7231,SHOSHONE,"16 W MARKET AVE
KELLOGG, ID
(47.533771, -116.121627)",32,12432,CE,3422,0,1534,52,NO,0,0,0
ID,ID0112,2,IDFE,TRI-COMMUNITY BRANCH,BENEWAH DISTRICT,208-245-4883,BENEWAH,"46 ISAACSON
FERNWOOD, ID
(47.11328, -116.394107)",43,9052,BR,1400,0,1820,52,NO,0,0,0
ID,ID0112,3,IDFE,TENSED-DESMET BRANCH,BENEWAH DISTRICT,208-274-2922,BENEWAH,"304 C ST
TENSED, ID
(47.161119, -116.921835)",43,9052,BR,1920,0,1300,52,NO,0,0,0
ID,ID0120,2,IDCC,COMMUNITY LIBRARY NETWORK - HAYDEN,COMMUNITY LIBRARY NETWORK,208-772-5612,KOOTENAI,"8385 N GOVERNMENT WY
HAYDEN, ID
(47.74778, -116.786711)",23,150346,BR,20498,0,3068,52,NC,0,0,0
ID,ID0120,3,IDCC-A,COMMUNITY LIBRARY NETWORK - ATHOL,COMMUNITY LIBRARY NETWORK,208-683-2979,KOOTENAI,"30399 N 3RD
ATHOL, ID
(47.947709, -116.706737)",42,150346,BR,3065,0,1508,52,NC,0,0,0
ID,ID0120,4,IDCC-R,COMMUNITY LIBRARY NETWORK - RATHDRUM,COMMUNITY LIBRARY NETWORK,208-687-1029,KOOTENAI,"16320 HIGHWAY 41
RATHDRUM, ID
(47.820776, -116.882503)",31,150346,BR,5398,0,2392,52,NC,0,0,15
ID,ID0120,5,IDCC-S,COMMUNITY LIBRARY NETWORK - SPIRIT LAKE,COMMUNITY LIBRARY NETWORK,208-623-5353,KOOTENAI,"32575 N 5TH SPIRIT LAKE
ID
(47.969168, -116.868637)",42,150346,BR,3250,0,1612,52,NC,0,0,0
ID,ID0120,6,IDCC-BM,COMMUNITY LIBRARY NETWORK - BOOKMOBILE,COMMUNITY LIBRARY NETWORK,208-772-7405,KOOTENAI,"8385 N GOVERNMENT WY
HAYDEN, ID
(47.74778, -116.786711)",23,150346,BS,-3,2,2496,52,NC,0,0,0
ID,ID0120,7,IDCC-P,COMMUNITY LIBRARY NETWORK - PINEHURST,COMMUNITY LIBRARY NETWORK,208-682-3483,SHOSHONE,"107 MAIN
PINEHURST, ID
(47.537889, -116.235219)",41,12432,BR,3218,0,1872,52,NC,0,0,0
ID,ID0120,8,IDCC-HR,COMMUNITY LIBRARY NETWORK - HARRISON,COMMUNITY LIBRARY NETWORK,208-689-3976,KOOTENAI,"111 S COEUR
D`ALENE HARRISON, ID
(47.46003, -116.776102)",42,150346,BR,1512,0,1300,52,NC,0,0,0
ID,ID0120,10,IDCC-PF,COMMUNITY LIBRARY NETWORK - POST FALLS,COMMUNITY LIBRARY NETWORK,208-773-1506,KOOTENAI,"821 N SPOKANE POST FALLS
ID
(47.71615, -116.948117)",23,150346,BR,21886,0,3120,52,NC,0,0,0
ID,ID0123,1,IDFRE-IP,FREMONT DISTRICT - ISLAND PARK,FREMONT COUNTY DISTRICT,208-558-0991,FREMONT,"4377 COUNTY CIRCLE ISLAND PARK
ID
(44.514187, -111.330653)",43,12819,BR,2100,0,1334,51,NO,0,0,0
ID,ID0123,2,IDFRE-SA,FREMONT DISTRICT - ST. ANTHONY,FREMONT COUNTY DISTRICT,208-624-3192,FREMONT,"420 N BRIDGE
ST ANTHONY, ID
(43.970493, -111.682473)",32,12819,BR,3196,0,2184,52,NO,0,0,0
ID,ID0123,3,IDFRE-A,FREMONT DISTRICT - ASHTON,FREMONT COUNTY DISTRICT,208-652-7280,FREMONT,"925 MAIN
ASHTON, ID
(44.071368, -111.442496)",43,12819,CE,3502,0,2184,52,NO,0,0,0
ID,ID0124,1,ID0124-001,MEADOWS VALLEY DISTRICT,MEADOWS VALLEY DISTRICT,208-347-3147,ADAMS,"400 VIRGINIA ST NEW MEADOWS
ID
(44.971127, -116.282661)",43,3843,CE,3000,0,1824,52,NO,0,0,0
ID,ID0125,1,IDPRP,PRIEST LAKE DISTRICT,PRIEST LAKE DISTRICT,208-443-2454,BONNER,"28769 HWY 57 PRIEST LAKE
ID
(48.526047, -116.939259)",43,41859,CE,2543,0,1352,52,NO,0,0,0
IL,IL0001,2,3037200,JOHN MOSSER PUBLIC LIBRARY DISTRICT,JOHN MOSSER PUBLIC LIBRARY DISTRICT,309-462-3129,KNOX,"106 WEST MEEK STREET
ABINGDON, IL
(40.802373, -90.399152)",33,51441,CE,4493,0,-1,50,NO,0,0,0
IL,IL0002,2,3000200,ACORN PUBLIC LIBRARY DISTRICT,ACORN PUBLIC LIBRARY DISTRICT,708-687-3700,COOK,"15624 SOUTH CENTRAL AVENUE OAK FOREST
IL
(41.607589, -87.756196)",21,5238216,CE,20000,0,3252,52,NC,0,0,0
IL,IL0003,2,3000300,ADDISON PUBLIC LIBRARY,ADDISON PUBLIC LIBRARY,630-543-3617,DUPAGE,"4 FRIENDSHIP PLAZA
ADDISON, IL
(41.933021, -87.992981)",21,933736,CE,54600,0,3400,52,NC,0,0,0
IL,IL0005,2,3000500,ALBION PUBLIC LIBRARY,ALBION PUBLIC LIBRARY,618-445-3314,EDWARDS,"6 NORTH FOURTH STREET
ALBION, IL
(38.377172, -88.056243)",43,6534,CE,3380,0,1560,52,NO,0,0,0
IL,IL0006,3,3000601,EASTGATE BRANCH LIBRARY,ALGONQUIN AREA PUBLIC LIBRARY DISTRICT,847-658-4343,MCHENRY,"115 EASTGATE DRIVE
ALGONQUIN, IL
(42.163522, -88.283867)",21,307343,BR,16000,0,3172,52,NC,0,0,0
IL,IL0006,4,3000600,ALGONQUIN AREA PUBLIC LIBRARY DISTRICT,ALGONQUIN AREA PUBLIC LIBRARY DISTRICT,847-458-6060,MCHENRY,"2600 HARNISH DRIVE
ALGONQUIN, IL
(42.161306, -88.346342)",21,307343,CE,35000,0,3640,52,NC,0,0,0
IL,IL0007,2,3000900,ALPHA PARK PUBLIC LIBRARY DISTRICT,ALPHA PARK PUBLIC LIBRARY DISTRICT,309-697-3822,PEORIA,"3527 SOUTH AIRPORT ROAD
BARTONVILLE, IL
(40.648651, -89.680483)",41,186221,CE,20562,0,-1,52,NC,0,0,0
IL,IL0008,2,3001000,ALSIP-MERRIONETTE PARK LIBRARY DISTRICT,ALSIP-MERRIONETTE PARK LIBRARY DISTRICT,708-371-5666,COOK,"11960 SOUTH PULASKI ROAD
ALSIP, IL
(41.675254, -87.719716)",21,5238216,CE,25000,0,3064,52,NC,0,0,0
IL,IL0009,2,3001100,ALTAMONT PUBLIC LIBRARY,ALTAMONT PUBLIC LIBRARY,618-483-5457,EFFINGHAM,"121 WEST WASHINGTON AVENUE
ALTAMONT, IL
(39.060367, -88.749361)",42,34371,CE,4608,0,-1,52,NO,0,0,0
IL,IL0010,2,3056800,RANSOM MEMORIAL PUBLIC LIBRARY,RANSOM MEMORIAL PUBLIC LIBRARY,309-484-6193,KNOX,"110 EAST MAIN STREET
ALTONA, IL
(41.114488, -90.163492)",42,51441,CE,1800,0,1040,52,NO,0,0,0
IL,IL0011,2,3052900,PANKHURST MEMORIAL LIBRARY,PANKHURST MEMORIAL LIBRARY,815-857-3925,LEE,"3 SOUTH JEFFERSON AVENUE
AMBOY, IL
(41.714704, -89.327729)",42,34584,CE,4121,0,-1,52,NO,0,0,0
IL,IL0012,2,3001300,ANDALUSIA TOWNSHIP LIBRARY,ANDALUSIA TOWNSHIP LIBRARY,309-798-2542,ROCK ISLAND,"503 SECOND STREET WEST
ANDALUSIA, IL
(41.43968, -90.720617)",41,146133,CE,2702,0,1872,52,NO,0,0,0
IL,IL0013,2,3063700,STINSON MEMORIAL PUBLIC LIBRARY DISTRICT,STINSON MEMORIAL PUBLIC LIBRARY DISTRICT,618-833-2521,UNION,"409 SOUTH MAIN STREET
ANNA, IL
(37.458489, -89.250675)",32,17408,CE,4800,0,2340,52,NO,0,0,0
IL,IL0013,3,3063701,COBDEN BRANCH LIBRARY,STINSON MEMORIAL PUBLIC LIBRARY DISTRICT,618-893-4637,UNION,"100 SOUTH FRONT STREET
COBDEN, IL
(37.532524, -89.253563)",42,17408,BR,525,0,780,52,NO,0,0,0
IL,IL0013,5,3063702,WOLF LAKE BRANCH LIBRARY,STINSON MEMORIAL PUBLIC LIBRARY DISTRICT,618-833-2521,UNION,"3365 STATE ROUTE 3 NORTH WOLF LAKE
IL
(37.494311, -89.428381)",42,17408,BR,500,0,780,52,NO,0,0,0
IL,IL0014,2,3001500,ANNAWAN-ALBA TOWNSHIP LIBRARY,ANNAWAN-ALBA TOWNSHIP LIBRARY,309-935-6483,HENRY,"200 NORTH MEADOW LANE
ANNAWAN, IL
(41.401375, -89.905617)",42,49489,CE,2260,0,1612,52,NO,0,0,0
IL,IL0015,2,3001600,ANTIOCH PUBLIC LIBRARY DISTRICT,ANTIOCH PUBLIC LIBRARY DISTRICT,847-395-0874,LAKE,"757 MAIN STREET
ANTIOCH, IL
(42.482834, -88.096205)",21,703910,CE,31000,0,3536,52,NC,0,0,0
IL,IL0016,2,3001700,ARCOLA PUBLIC LIBRARY DISTRICT,ARCOLA PUBLIC LIBRARY DISTRICT,217-268-4477,DOUGLAS,"407 EAST MAIN STREET
ARCOLA, IL
(39.684025, -88.303137)",32,19823,CE,9322,0,2626,52,NO,0,0,0
IL,IL0018,2,3001900,ARLINGTON HEIGHTS MEMORIAL LIBRARY,ARLINGTON HEIGHTS MEMORIAL LIBRARY,847-392-0100,COOK,"500 NORTH DUNTON AVENUE ARLINGTON HEIGHTS
IL
(42.08783, -87.982909)",13,5238216,CE,132000,0,4003,52,NC,0,0,0
IL,IL0018,4,3001901,ARLINGTON HEIGHTS MEMORIAL LIBRARY BOOKMOBILE,ARLINGTON HEIGHTS MEMORIAL LIBRARY,847-392-0100,COOK,"500 NORTH DUNTON AVENUE ARLINGTON HEIGHTS
IL
(42.08783, -87.982909)",13,5238216,BS,-3,1,1034,52,NC,0,0,0
IL,IL0018,5,3001902,ARLINGTON HEIGHTS SENIOR CENTER BRANCH,ARLINGTON HEIGHTS MEMORIAL LIBRARY,,COOK,"1801 W CENTRAL RD ARLINGTON HEIGHTS
IL
(42.066596, -88.005101)",13,5238216,BR,1405,0,2239,52,M,0,0,0
IL,IL0019,2,3002000,ARTHUR PUBLIC LIBRARY DISTRICT,ARTHUR PUBLIC LIBRARY DISTRICT,217-543-2037,MOULTRIE,"225 SOUTH WALNUT STREET
ARTHUR, IL
(39.71518, -88.473507)",42,14931,CE,5000,0,3120,52,NO,0,0,0
IL,IL0020,2,3002100,PRAIRIE SKIES PUBLIC LIBRARY DISTRICT,PRAIRIE SKIES PUBLIC LIBRARY DISTRICT,217-476-3417,CASS,"125 WEST EDITOR STREET
ASHLAND, IL
(39.88872, -90.007543)",42,12847,CE,3600,0,2560,52,NO,0,0,0
IL,IL0020,3,3002101,PRAIRIE SKIES PUBLIC LIBRARY DISTRICT BRANCH,PRAIRIE SKIES PUBLIC LIBRARY DISTRICT,217-626-1553,SANGAMON,"555 BUCKEYE ROAD PLEASANT PLAINS
IL
(39.878101, -89.922688)",42,198712,BR,4400,0,3376,52,NO,0,0,0
IL,IL0021,2,3002200,ASHLEY PUBLIC LIBRARY DISTRICT,ASHLEY PUBLIC LIBRARY DISTRICT,618-485-2295,WASHINGTON,"70 NORTH SECOND STREET
ASHLEY, IL
(38.327153, -89.188649)",42,14270,CE,2400,0,780,52,NO,0,0,0
IL,IL0022,2,3045800,MILLS & PETRIE MEMORIAL LIBRARY AND GYMNASIUM,MILLS & PETRIE MEMORIAL LIBRARY AND GYMNASIUM,815-453-2213,LEE,"704 NORTH FIRST STREET
ASHTON, IL
(41.867038, -89.222742)",42,34584,CE,2200,0,1321,52,NO,0,0,0
IL,IL0023,2,3002300,ASSUMPTION PUBLIC LIBRARY DISTRICT,ASSUMPTION PUBLIC LIBRARY DISTRICT,217-226-3915,CHRISTIAN,"205 NORTH OAK STREET
ASSUMPTION, IL
(39.52036, -89.048597)",42,33642,CE,4000,0,2028,52,NO,0,0,0
IL,IL0024,2,3002400,ASTORIA PUBLIC LIBRARY DISTRICT,ASTORIA PUBLIC LIBRARY DISTRICT,309-329-2423,FULTON,"220 WEST BROADWAY STREET
ASTORIA, IL
(40.226919, -90.360123)",43,35699,CE,5000,0,1734,52,NO,0,0,0
IL,IL0025,2,3002500,ATKINSON PUBLIC LIBRARY DISTRICT,ATKINSON PUBLIC LIBRARY DISTRICT,309-936-7606,HENRY,"109 SOUTH STATE STREET
ATKINSON, IL
(41.4151, -90.015518)",42,49489,CE,3506,0,1370,52,NO,0,0,0
IL,IL0026,2,3002600,ATLANTA PUBLIC LIBRARY DISTRICT,ATLANTA PUBLIC LIBRARY DISTRICT,217-648-2112,LOGAN,"100 RACE STREET
ATLANTA, IL
(40.261171, -89.232945)",42,29494,CE,1485,0,2070,40,NO,0,0,0
IL,IL0027,4,3002700,ATWOOD-HAMMOND PUBLIC LIBRARY DISTRICT,ATWOOD-HAMMOND PUBLIC LIBRARY DISTRICT,217-578-2727,PIATT,"123 NORTH MAIN STREET
ATWOOD, IL
(39.799578, -88.462358)",42,16387,CE,4368,0,2288,52,NO,0,0,0
IL,IL0028,2,3002800,AUBURN PUBLIC LIBRARY,AUBURN PUBLIC LIBRARY,217-438-6211,SANGAMON,"338 WEST JEFFERSON STREET
AUBURN, IL
(39.591858, -89.745172)",31,198712,CE,7000,0,1820,52,NO,0,0,0
IL,IL0029,4,3002903,AURORA PUBLIC LIBRARY BOOKMOBILE,AURORA PUBLIC LIBRARY,630-723-2705,KANE,"1100 CHURCH ROAD
AURORA, IL
(41.779816, -88.297268)",21,530847,BS,-3,1,3536,52,NC,0,0,0
IL,IL0029,5,3002901,EOLA ROAD BRANCH LIBRARY,AURORA PUBLIC LIBRARY,630-264-3400,DUPAGE,"555 SOUTH EOLA ROAD
AURORA, IL
(41.745131, -88.247165)",21,933736,BR,34000,0,3380,52,NC,0,0,0
IL,IL0029,6,3002902,WEST BRANCH LIBRARY,AURORA PUBLIC LIBRARY,630-264-3600,KANE,"233 SOUTH CONSTITUTION DRIVE
AURORA, IL
(41.758896, -88.367216)",21,530847,BR,20000,0,3395,52,NC,0,0,0
IL,IL0029,7,3002900,AURORA PUBLIC LIBRARY,AURORA PUBLIC LIBRARY,630-723-2705,KANE,"1100 CHURCH ROAD
AURORA, IL
(41.779816, -88.297268)",21,530847,CE,44000,0,3381,52,NC,0,0,0
IL,IL0029,8,3002904,EXPRESS CENTER,AURORA PUBLIC LIBRARY,630-723-2705,KANE,"1100 CHURCH ROAD
AURORA, IL
(41.779816, -88.297268)",21,530847,BR,3500,0,1014,52,M,13,0,0
IL,IL0030,2,3067700,VILLAGE OF AVON PUBLIC LIBRARY,VILLAGE OF AVON PUBLIC LIBRARY,309-465-3933,FULTON,"105 SOUTH MAIN STREET
AVON, IL
(40.661885, -90.435058)",42,35699,CE,1398,0,1186,50,NO,0,0,0
IL,IL0031,2,3003100,BARCLAY PUBLIC LIBRARY DISTRICT,BARCLAY PUBLIC LIBRARY DISTRICT,217-672-3621,MACON,"220 SOUTH MAIN STREET
WARRENSBURG, IL
(39.9292, -89.062325)",41,107303,CE,5000,0,2600,52,NO,0,0,0
IL,IL0032,2,3003200,BARRINGTON PUBLIC LIBRARY DISTRICT,BARRINGTON PUBLIC LIBRARY DISTRICT,847-382-1300,LAKE,"505 NORTH NORTHWEST HIGHWAY
BARRINGTON, IL
(42.15888, -88.128315)",21,703910,CE,60000,0,3632,52,NC,0,0,0
IL,IL0032,3,3003201,SOUTH BRANCH,BARRINGTON PUBLIC LIBRARY DISTRICT,847-381-2534,COOK,"3 TENNIS CLUB LANE SOUTH
BARRINGTON, IL
(42.074133, -88.144882)",21,5238216,BR,327,0,1404,-1,NC,0,0,0
IL,IL0033,2,3003400,BARRY PUBLIC LIBRARY,BARRY PUBLIC LIBRARY,217-335-2149,PIKE,"880 BAINBRIDGE STREET
BARRY, IL
(39.692901, -91.040408)",43,15989,CE,3360,0,1279,52,NO,0,0,0
IL,IL0034,2,3003300,BARTLETT PUBLIC LIBRARY DISTRICT,BARTLETT PUBLIC LIBRARY DISTRICT,630-837-2855,DUPAGE,"800 SOUTH BARTLETT ROAD
BARTLETT, IL
(41.976522, -88.183718)",21,933736,CE,30800,0,3588,52,NC,0,0,0
IL,IL0035,2,3003500,BATAVIA PUBLIC LIBRARY DISTRICT,BATAVIA PUBLIC LIBRARY DISTRICT,630-879-1393,KANE,"10 SOUTH BATAVIA AVENUE
BATAVIA, IL
(41.849165, -88.311865)",21,530847,CE,54000,0,3452,52,NC,0,0,0
IL,IL0036,2,3003600,BEARDSTOWN HOUSTON MEMORIAL PUBLIC LIBRARY,BEARDSTOWN HOUSTON MEMORIAL PUBLIC LIBRARY,217-323-4204,CASS,"13 BOULEVARD ROAD
BEARDSTOWN, IL
(40.006167, -90.427596)",33,12847,CE,8500,0,1560,52,NO,0,0,0
IL,IL0037,2,3003700,BEDFORD PARK PUBLIC LIBRARY DISTRICT,BEDFORD PARK PUBLIC LIBRARY DISTRICT,708-458-6826,COOK,"7816 WEST 65TH PLACE BEDFORD PARK
IL
(41.772684, -87.815913)",21,5238216,CE,17000,0,3018,52,NC,0,0,0
IL,IL0038,2,3004000,BELLEVILLE PUBLIC LIBRARY,BELLEVILLE PUBLIC LIBRARY,618-234-0441,ST. CLAIR,"121 EAST WASHINGTON STREET
BELLEVILLE, IL
(38.512638, -89.981842)",21,264052,CE,19650,0,3120,49,NC,0,0,0
IL,IL0038,4,3004001,WEST BRANCH LIBRARY,BELLEVILLE PUBLIC LIBRARY,618-233-4366,ST. CLAIR,"3414 W MAIN STREET
BELLEVILLE, IL
(38.532409, -90.014993)",21,264052,BR,3112,0,2080,52,NO,0,0,0
IL,IL0039,2,3004200,BELLWOOD PUBLIC LIBRARY,BELLWOOD PUBLIC LIBRARY,708-547-7393,COOK,"600 BOHLAND AVENUE
BELLWOOD, IL
(41.881643, -87.877151)",21,5238216,CE,16000,0,-1,48,NC,0,0,0
IL,IL0040,2,3036300,IDA PUBLIC LIBRARY,IDA PUBLIC LIBRARY,815-544-3838,BOONE,"320 NORTH STATE STREET
BELVIDERE, IL
(42.26176, -88.845597)",21,53585,CE,15000,0,2964,52,NC,0,0,0
IL,IL0041,2,3004300,BEMENT PUBLIC LIBRARY DISTRICT,BEMENT PUBLIC LIBRARY DISTRICT,217-678-7101,PIATT,"349 SOUTH MACON STREET
BEMENT, IL
(39.919978, -88.571499)",42,16387,CE,3800,0,1812,52,NO,0,0,0
IL,IL0042,2,3004400,BENSENVILLE COMMUNITY PUBLIC LIBRARY DISTRICT,BENSENVILLE COMMUNITY PUBLIC LIBRARY DISTRICT,630-766-4642,DUPAGE,"200 SOUTH CHURCH ROAD
BENSENVILLE, IL
(41.952428, -87.951031)",21,933736,CE,27592,0,3536,52,NC,0,0,0
IL,IL0043,2,3004500,BENTON PUBLIC LIBRARY DISTRICT,BENTON PUBLIC LIBRARY DISTRICT,618-438-7511,FRANKLIN,"502 SOUTH MAIN STREET
BENTON, IL
(37.991351, -88.920387)",32,39485,CE,10500,0,3328,52,NO,0,0,0
IL,IL0044,2,3004600,BERKELEY PUBLIC LIBRARY,BERKELEY PUBLIC LIBRARY,708-544-6017,COOK,"1637 NORTH TAFT AVENUE
BERKELEY, IL
(41.884091, -87.912974)",21,5238216,CE,11484,0,3016,52,NC,0,0,0
IL,IL0045,2,3004700,BERTOLET MEMORIAL LIBRARY DISTRICT,BERTOLET MEMORIAL LIBRARY DISTRICT,815-738-2742,OGLE,"705 MAIN STREET LEAF RIVER
IL
(42.119418, -89.403829)",42,51659,CE,5475,0,2006,52,NO,0,0,0
IL,IL0046,2,3004800,BERWYN PUBLIC LIBRARY,BERWYN PUBLIC LIBRARY,708-795-8000,COOK,"2701 SOUTH HARLEM AVENUE
BERWYN, IL
(41.841772, -87.803317)",21,5238216,CE,33000,0,3332,52,NC,0,0,0
IL,IL0047,2,3005000,BETHALTO PUBLIC LIBRARY DISTRICT,BETHALTO PUBLIC LIBRARY DISTRICT,618-377-8141,MADISON,"321 SOUTH PRAIRIE STREET
BETHALTO, IL
(38.907491, -90.040546)",23,266209,CE,9720,0,3380,52,NC,0,0,0
IL,IL0048,2,3005100,BLANDINSVILLE-HIRE LIBRARY DISTRICT,BLANDINSVILLE-HIRE LIBRARY DISTRICT,309-652-3166,MCDONOUGH,"130 SOUTH MAIN STREET
BLANDINSVILLE, IL
(40.555519, -90.866268)",42,31333,CE,2856,0,-1,52,NO,0,0,0
